id_cliente,nome,cognome,codice_fiscale,data_nascita,regione_residenza,comune_residenza,data_inizio_rapporto
1925,Giulietta,Donarelli,SBLLRA91A21F841L,1971-04-06,Trentino-Alto Adige,Merano,2022-09-21
1926,Augusto,Boitani,GRDNSD32H63G801B,1967-05-06,Marche,Pesaro,2017-10-18
1927,Fulvio,Balla,GCMMNL92P57I935P,1981-05-20,Piemonte,Torino,2019-04-16
1928,Ennio,Interiano,MNTFDC39A02L243E,2005-03-15,Puglia,Bari,2020-07-31
1929,Sophia,Cammarata,PTRMRH60P10F534D,1980-05-31,Molise,Campobasso,2017-12-25
1930,Baldassare,Raurica,DROGSV32E70H205V,1954-12-09,Piemonte,Novara,2015-04-23
1931,Michelotto,Gussoni,RNRRNF68D67F748N,1978-01-31,Lombardia,Milano,2022-04-17
1932,Tiziana,Opizzi,SFFRMN79D15H569Q,2001-12-22,Veneto,Padova,2018-04-10
1933,Mercedes,Viola,NGSSMT87S25L830Y,1988-12-14,Basilicata,Potenza,2025-12-19
1934,Nicoletta,Michelangeli,CSTCNT68M31F414Q,1950-07-06,Emilia-Romagna,Modena,2016-05-03
1935,Ubaldo,Guarana,,1957-08-16,Valle d'Aosta,Courmayeur,2021-05-10
1936,Ermanno,Bignardi,MDCSNN74T45L018F,1950-11-10,Campania,Caserta,2025-03-11
1937,Sante,Campano,SLTDRD32L48A367N,1987-10-12,Abruzzo,L'Aquila,2023-10-05
1938,Paloma,Bruscantini,GRMFDC34C69C178F,2002-11-20,Lombardia,Bergamo,2025-11-24
1939,Rita,Volta,SLTDNI66D08G109M,1954-11-08,Lazio,Latina,2021-01-01
1940,Morena,Camiscione,CRDSLO84P16A302P,1981-03-21,Veneto,Vicenza,2015-06-16
1941,Ottone,Crispi,,1966-12-02,Calabria,Catanzaro,2019-02-07
1942,Anita,FRANZESE,CMBCSN05B01B960B,1994-09-10,Sardegna,Sassari,2024-05-31
1943,Gianmarco,Duodo,NTLNTL88P13E974E,1983-02-12,Valle d'Aosta,Courmayeur,2020-08-19
1944,Raffaellino,Parisi,BCCMLA65S20H221U,1995-09-16,Liguria,Savona,2023-01-02
1945,Stella,Zaccagnini,PNEDRA01P43I808U,1975-02-27,Veneto,Verona,2023-01-02
1946,Laureano,Fattori,PSSCRL36A70H793M,1951-11-05,Veneto,Verona,2017-04-25
1947,Gianpietro,Virgilio,MCCGCN82B59F498I,1981-12-30,Piemonte,Cuneo,2016-08-17
1948,Margherita,Bellocchio,,1964-03-31,Molise,Campobasso,2019-11-25
1949,Fulvio,Medici,PZZLCN86B42A040Q,1970-02-27,Marche,Ancona,2025-02-02
1950,Gaetano,Antonacci,PVNFRZ00H67I783H,1967-06-17,Marche,Ancona,2020-05-29
1951,Gustavo,Moneta,RMTBNN42A69H410V,1988-12-02,Lazio,Roma,2019-11-08
1952,ANTONINO,Roccabonella,PLLPRN34B43A130C,1996-08-24,Toscana,Pisa,2021-03-24
1953,Fabrizia,Perozzo,MNNCLR90B63L058O,1947-06-01,Molise,Campobasso,2017-03-09
1954,Victoria,Gasperi,BBGRCR69H44E288P,1966-01-05,Trentino-Alto Adige,Trento,2016-01-06
1955,Diana,Ioppi,BSSVLR78A52I326K,1950-07-01,Lombardia,Monza,2025-01-30
1956,Annamaria,Ferrari,PCCGSR37P45E061M,1977-11-23,Sicilia,Catania,2021-09-20
1957,VITTORIO,Zoppetti,CMUSVD77M66A161D,1987-07-03,Basilicata,Potenza,2023-06-25
1958,Vincenzo,Giannuzzi,ZBRMBT81R44F093W,1954-09-27,Abruzzo,L'Aquila,2016-11-25
1959,Vincenzo,Spallanzani,RTLMLA47R14B916P,1959-11-29,Valle d'Aosta,Aosta,2020-12-20
1960,Milo,Sanguineti,SNTLDI02T20C524H,1985-08-24,Umbria,Terni,2018-07-13
1961,Dino,Argento,CHPLSU89H15L155Q,1983-02-13,Trentino-Alto Adige,Bolzano,2018-11-11
1962,Elvira,Trentini,PRMLSN38B18L212B,1946-10-19,Veneto,Padova,2019-05-27
1963,Adelmo,Pacetti,BNMMRS46H17D398B,1956-05-17,Sicilia,Palermo,2016-03-16
1964,Danilo,Scaduto,SRCJCP90B62I048X,1980-05-27,Valle d'Aosta,Courmayeur,2018-01-12
1965,Edoardo,Sraffa,PVNFRN09B58H240R,1949-07-22,Puglia,Lecce,2026-05-27
1966,Nedda,Villadicani,LVRBTC77T19E336J,1975-06-05,Umbria,Perugia,2017-02-05
1967,Edoardo,Roccabonella,CEOTTR18R71F141Y,1989-01-02,Trentino-Alto Adige,Bolzano,2019-08-09
1968,Mario,Toscani,SLTNNR90E24H858W,2001-01-21,Valle d'Aosta,Aosta,2024-12-02
1969,Mirko,Innocenti,CMPPLA44S10E013B,1986-05-08,Molise,Isernia,2018-09-10
1970,Sebastiano,Beccaria,RCCTNO16A68G202M,1947-06-15,Piemonte,Torino,2015-07-18
1971,Elmo,Ceci,TMBCHL90R41M145O,2002-02-25,Trentino-Alto Adige,Merano,2016-10-26
1972,Livia,Benedetti,PNIFBA90H14C936Z,1950-02-19,Valle d'Aosta,Courmayeur,2015-07-31
1973,Arnulfo,Sauro,FRNCHR35M06F422W,2002-12-03,Abruzzo,Chieti,2021-07-02
1974,Ettore,Zacco,LTTDLM07B56F592M,1970-10-07,Puglia,Foggia,2026-01-06
1975,Fernanda,Traetta,CRLTZN33T15C557A,1989-12-26,Puglia,Taranto,2015-12-14
1976,CARLO,Cianciolo,BNLTTV69H41F190B,1998-10-04,Toscana,Firenze,2016-02-05
1977,Baccio,Biagiotti,ZNZTNF11B59E003M,1952-12-16,Friuli-Venezia Giulia,Udine,2023-02-09
1978,Achille,Emanuelli,CNTCLR40C54A825N,1966-02-26,Liguria,Genova,2024-04-06
1979,Ludovica,Battelli,GNTRNR06R45C133K,1949-05-25,Friuli-Venezia Giulia,Pordenone,2023-03-19
1980,Antonello,Balla,BNDPCC75H62A154C,2001-01-27,Molise,Campobasso,2025-07-15
1981,Adelmo,SORDI,BRGTNO73E58H650K,2000-06-14,Basilicata,Matera,2022-12-18
1982,Marcantonio,Magnani,CMNPRN66M14G354T,1956-04-14,Lazio,Latina,2016-06-12
1983,Angelina,Fusani,MRLDNL76E49M365M,1992-06-03,Basilicata,Matera,2017-10-14
1984,Sabatino,Carpaccio,BRNBRT18M47I662Q,2002-10-04,Veneto,Vicenza,2018-12-24
1985,Lorenzo,Varano,FSNVRN99B02C744E,1978-12-03,Veneto,Padova,2019-03-18
1986,Mariano,Beccaria,NVIPTZ84R13C356A,1957-09-11,Lombardia,Milano,2023-12-22
1987,Giulietta,Falcone,SCTGLN27T12E719W,2004-11-02,Marche,Macerata,2021-11-24
1988,Girolamo,Trevisani,MRLCRT53P02E367W,1978-01-15,Emilia-Romagna,Modena,2024-08-30
1989,Sophia,Leblanc,BRZPMN57D59F893X,1980-01-03,Valle d'Aosta,Aosta,2021-07-16
1990,Giancarlo,Gregorio,VNDTZN24P50B881B,1971-01-27,Sicilia,Messina,2015-12-13
1991,Luciano,Gentilini,MNCPLG17P42D576O,1961-10-10,Liguria,Savona,2021-08-04
1992,Mario,Bernardini,RGGGDU90A53D879Q,1978-11-06,Abruzzo,L'Aquila,2021-11-25
1993,Ricciotti,Morabito,BTTMRC50C47G065Q,1990-04-29,Marche,Macerata,2015-07-04
1994,Fiorenzo,Aloisio,VLTLND98H04A432L,1969-09-17,Umbria,Perugia,2022-06-09
1995,Silvio,Maspero,CMNFRN12B04E986S,1975-07-01,Abruzzo,Chieti,2015-11-04
1996,Melania,Tomaselli,CDRLDA18H66D168E,1964-05-23,Friuli-Venezia Giulia,Trieste,2019-09-08
1997,Irma,Russo,BRNFDG21S41E371R,1955-12-18,Umbria,Terni,2023-11-08
1998,Letizia,Pagliaro,MNGGMM89B22B885C,1992-03-17,Valle d'Aosta,Courmayeur,2025-06-18
1999,Achille,Bramante,FGNMRH40R12L401F,1966-08-19,Marche,Ancona,2017-01-18
2000,Atenulf,Altera,PRCVLR06B11B176U,1965-04-02,Emilia-Romagna,Parma,2015-11-18
2001,Martino,Gabbana,NDASPH87S19C763O,1990-04-19,Sardegna,Oristano,2026-02-20
2002,RANIERI,Morosini,RNCGRG05M04I242X,1994-07-28,Toscana,Siena,2015-03-10
2003,Rembrandt,Federico,SCRRBT70A30D817Q,1997-08-01,Sardegna,Cagliari,2017-05-24
2004,Isabella,Ostinelli,GNTSTL96B02A101N,1966-12-05,Basilicata,Potenza,2023-06-18
2005,Panfilo,Lupo,MRNVRN01D23L676H,1982-04-12,Molise,Campobasso,2015-01-26
2006,Barbara,Casale,LTTJLD16A29C288N,1957-01-06,Marche,Pesaro,2016-04-19
2007,Pomponio,Beccheria,BCCBNT69E61G574R,1954-10-07,Basilicata,Matera,2021-07-22
2008,Cesare,Gangemi,DRGMCL44D70E022D,1981-07-16,Basilicata,Potenza,2019-05-15
2009,Giuseppina,Zola,CMNNTN46L43A333U,1958-04-08,Marche,Macerata,2016-08-25
2010,Atenulf,Pistoletto,NDRLDA50R54M204G,1948-04-10,Valle d'Aosta,Courmayeur,2021-08-05
2011,Raffaella,Versace,BRGRNL49T15F141F,2001-07-25,Piemonte,Alessandria,2015-06-24
2012,Giuseppe,Battisti,SDRMCL34T22B352X,1949-02-28,Liguria,La Spezia,2017-02-25
2013,Lauretta,Gaito,LSSGLR74T31E031D,1962-04-24,Piemonte,Torino,2016-03-29
2014,Sophia,Gasperi,CRBLSI62M13I171H,1947-06-13,Calabria,Reggio Calabria,2023-08-31
2015,Sandra,Crispi,MNDGNL27C61D760V,1960-09-30,Molise,Campobasso,2019-11-26
2016,Renata,Amaldi,TCCVEA48H09B400N,1984-02-20,Emilia-Romagna,Modena,2017-06-10
2017,Vittoria,Peranda,LCCBNC58P09B947S,2000-09-23,Umbria,Perugia,2019-09-24
2018,Berenice,BINAGHI,CNTFBA28E11L223H,1966-09-21,Sardegna,Cagliari,2021-10-26
2019,Cesare,Bonanno,BLBPNI05S29L614B,1975-09-27,Emilia-Romagna,Modena,2021-09-10
2020,Pierpaolo,Belletini,GTTDLM81P58L866J,1981-07-22,Molise,Campobasso,2016-01-13
2021,Piergiuseppe,Tonisto,GLNLBT19B43E127P,2004-11-04,Lombardia,Milano,2023-04-24
2022,Panfilo,Ruggeri,CMPRSR00E29H300K,1995-08-23,Piemonte,Alessandria,2016-06-15
2023,Mario,Saraceno,ZNCRBT41R68B969N,1967-11-25,Piemonte,Cuneo,2018-09-18
2024,Calogero,Donini,MZZFBA50A48M338T,2001-01-10,Sicilia,Siracusa,2023-06-07
2025,Rosaria,Giunti,NDRGNL88C55D982Z,1953-01-16,Lazio,Frosinone,2021-08-18
2026,Michelangelo,Treccani,BSOFRC59M29A252S,1958-03-08,Lazio,Latina,2022-05-30
2027,Griselda,Ceci,RSSCRL11H27B727D,2000-07-07,Calabria,Cosenza,2019-05-12
2028,Gianluca,Vigliotti,FBBLSE55T31B794I,1971-06-01,Basilicata,Potenza,2018-03-03
2029,Cirillo,Donini,NSCNDD15P19L826N,1981-08-03,Sardegna,Cagliari,2015-07-08
2030,Severino,Agnesi,ZNICSR55B65B188V,1947-09-28,Lombardia,Monza,2024-11-29
2031,Tiziano,Romagnoli,NGRLCI42P18A835X,1991-08-27,Sardegna,Cagliari,2019-12-11
2032,Lina,Mazzeo,SGRFBA90T44E101F,2003-12-20,Lazio,Latina,2015-05-24
2033,Angelina,Traetta,BNSRMI30M18I249V,2004-07-14,Calabria,Catanzaro,2017-08-23
2034,Ornella,Gaggini,VRSLDI77C17L810O,1994-04-11,Emilia-Romagna,Bologna,2018-04-21
2035,Beatrice,Sokolov,TMOGDI42E28A535Y,1953-05-22,Lombardia,Brescia,2023-07-30
2036,Flavia,Cafarchia,DBSVRN96M06A015H,1946-05-05,Sicilia,Catania,2025-10-22
2037,Arnulfo,Einaudi,MJRNNT16S30L032Z,1992-06-01,Calabria,Reggio Calabria,2022-01-13
2038,Gianmarco,Chittolini,BNCFRN11E09F256B,1968-12-16,Veneto,Padova,2023-12-10
2039,Gustavo,Franceschi,TRZCML08L31M365J,1969-05-24,Friuli-Venezia Giulia,Pordenone,2015-11-29
2040,Michelotto,Ferrazzi,CLNSNR94A05A363U,1945-08-02,Molise,Campobasso,2026-07-11
2041,Emma,Foletti,LRNVCR89C08L187Q,1955-06-24,Valle d'Aosta,Aosta,2023-09-07
2042,Donatello,Ceschi,TNZMCL16T69B081F,1947-04-16,Puglia,Taranto,2016-01-28
2043,Gioachino,Palmisano,BSDCCL64B14D630Q,1971-04-17,Lazio,Roma,2016-08-22
2044,Valeria,Bellini,GRTPLA25A62I881S,1991-10-25,Campania,Caserta,2019-05-24
2045,Arturo,Murialdo,RSSMRN58H13L742Y,1978-01-18,Lazio,Roma,2019-12-12
2046,Bettina,Cafarchia,CHRNTT87A21B726A,1980-01-21,Emilia-Romagna,Parma,2018-08-22
2047,Caterina,Bruscantini,BRGRGR38L68G513W,2005-03-27,Molise,Isernia,2017-12-01
2048,Annibale,Cundari,CSLMLA33D27H974T,2001-02-08,Valle d'Aosta,Courmayeur,2025-08-20
2049,ALESSANDRA,Leopardi,PDRLSI20C19A827L,1950-12-29,Marche,Macerata,2020-11-28
2050,Nina,Fioravanti,PCCMLN01P02D951A,1962-10-21,Veneto,Padova,2019-07-19
2051,Pellegrino,Volterra,PRCPNL58A53C497M,1960-05-13,Sicilia,Messina,2019-07-18
2052,Imelda,Pertile,BRNPNI65L12D895Y,1986-08-26,Umbria,Perugia,2015-03-29
2053,ATENULF,Marcacci,GLNLND83A55E647F,1999-02-03,Abruzzo,Pescara,2018-08-31
2054,Ottone,Ferretti,FRNGNC72L52A088J,1956-11-16,Veneto,Vicenza,2025-06-28
2055,Leone,Paolini,SNSLSE16C13B447K,1985-02-23,Lombardia,Bergamo,2016-08-31
2056,Raffaellino,Casadei,MLPCNT32D26E420S,1960-02-19,Marche,Macerata,2022-03-31
2057,Gabriella,Cibin,VTTLDC34S45B061H,1983-09-07,Piemonte,Torino,2021-03-06
2058,Giovanna,Tosto,DNSMLS76S20B024N,1980-09-27,Abruzzo,Pescara,2025-07-20
2059,Loretta,Pistoletto,,2004-11-12,Molise,Isernia,2026-07-07
2060,Cecilia,Parmitano,GLPGLS71H66C549X,1989-02-06,Lombardia,Milano,2019-02-03
2061,Vanessa,Chigi,SCDFLV46S42D927A,1996-05-13,Sardegna,Cagliari,2022-08-18
2062,Vito,Gilardoni,GVNGBL25A26H414X,1983-03-22,Marche,Ancona,2020-03-12
2063,Gioacchino,Borzomì,STNSSN67M13A283G,1993-10-05,Basilicata,Potenza,2022-02-21
2064,Nico,Interiano,SCHTTV88R62C862H,1989-03-19,Emilia-Romagna,Bologna,2024-08-12
2065,Telemaco,Montalti,PGFGRN92S51M278C,1981-02-15,Toscana,Firenze,2026-02-19
2066,Galasso,Onio,RMGLNI72M28C884O,1977-10-03,Lombardia,Milano,2015-01-19
2067,Panfilo,Peano,BCCPCC26E45A804Q,2001-06-12,Trentino-Alto Adige,Trento,2022-11-01
2068,Federigo,Mozart,PDVLSS68T70A082M,1977-11-03,Abruzzo,Chieti,2015-05-02
2069,Antonina,Montanelli,TMSCLR43C65E290M,1981-04-30,Valle d'Aosta,Courmayeur,2018-05-16
2070,Cassandra,Cocci,PGNRZO50E68E818R,1957-06-13,Trentino-Alto Adige,Merano,2022-05-05
2071,Fiorenzo,Carfagna,NDRMRN35C08D963H,1997-12-27,Sardegna,Oristano,2021-01-08
2072,Maura,Casaleggio,FBRRLD15E42H180H,1959-03-17,Campania,Napoli,2017-11-05
2073,Giustino,Verdi,GRNDNI53B10I367J,2004-06-02,Piemonte,Novara,2024-09-18
2074,Luciano,Mascheroni,BRTMRA72L08H045O,2003-03-03,Umbria,Terni,2017-11-30
2075,Marta,Satriani,CMPTRS02A18G909H,2001-06-23,Marche,Macerata,2016-06-24
2076,Giuseppina,Castelli,TRCMCL21C70B279N,1948-03-19,Umbria,Terni,2024-11-24
2077,Bernardo,Pacetti,CBBHGU40C47D906S,1980-01-13,Umbria,Terni,2025-09-17
2078,Patrizia,Lippomano,RNLMLN58E09L097N,1969-08-30,Piemonte,Cuneo,2023-07-14
2079,Giulia,Tarantini,CRDMRD24S06L372O,1989-05-26,Lazio,Frosinone,2026-01-17
2080,Fabrizia,Asmundo,MRTNRC28M55E887N,1958-10-23,Sicilia,Siracusa,2017-11-26
2081,Donatello,Riccati,MCCPRI24D55A038J,1992-01-18,Molise,Isernia,2015-01-06
2082,Costanzo,Ligorio,BLLSRN89H27B633O,1969-03-01,Veneto,Verona,2015-09-02
2083,Paoletta,Rosmini,RMLLNI41S17H055Z,2000-08-01,Liguria,Savona,2022-06-11
2084,Antonino,Barcella,CRCMRA87C24B382G,1993-08-09,Lombardia,Brescia,2018-12-12
2085,Baccio,Maspero,MZZMRS84D04E573S,1986-05-01,Veneto,Treviso,2023-11-03
2086,Alfredo,Manunta,CSTVNL97L17I679I,1967-02-16,Friuli-Venezia Giulia,Pordenone,2017-12-26
2087,Eliana,Broggini,DLLMCA25B47E063K,1962-06-16,Puglia,Lecce,2017-04-24
2088,Donna,Muti,CSSGLN99L46L781R,1961-09-28,Abruzzo,L'Aquila,2022-07-30
2089,Licia,Avogadro,SPDFLR44C24E019M,1960-01-17,Sicilia,Siracusa,2018-11-08
2090,Dina,Niggli,GNVCNT21C21H448B,1999-07-17,Trentino-Alto Adige,Merano,2023-04-20
2091,MARTA,Rubbia,FVTNTL77R06A017W,1978-02-15,Valle d'Aosta,Courmayeur,2023-03-16
2092,Ivo,Ortese,GRGMCL28C48E549C,1974-02-07,Sardegna,Oristano,2015-05-09
2093,Pompeo,Broschi,BRBRGR50B42F926B,1965-02-11,Friuli-Venezia Giulia,Udine,2015-03-04
2094,Romeo,Beccheria,PLLRSO63B25F452O,1996-10-05,Abruzzo,Chieti,2016-09-02
2095,Ornella,Cugia,PRRNGC12A16B345Y,1962-11-13,Toscana,Firenze,2022-06-25
2096,Ermanno,Petrocelli,NLCSLO70D29M415Y,1980-05-24,Basilicata,Potenza,2021-11-24
2097,Anita,Zaguri,BRSMLS85S14L973Z,1954-08-15,Basilicata,Potenza,2019-11-10
2098,Isabella,Iacobucci,PNMSNR25H55I121O,1992-01-22,Puglia,Foggia,2017-03-08
2099,Giuseppe,Chechi,FSCVNL88C05M330A,1958-06-06,Piemonte,Alessandria,2017-06-12
2100,Ernesto,Tomasini,CNLRSO37E05D742A,1985-12-19,Campania,Napoli,2023-08-03
2101,Annalisa,Zichichi,FLLLNR93H13A575C,1995-05-17,Marche,Pesaro,2016-05-07
2102,Nicolò,Fagotto,FRNNCL83A69E189G,1956-08-23,Piemonte,Alessandria,2020-04-09
2103,Gioachino,Soderini,BRDSLO14P02C894H,1957-04-12,Friuli-Venezia Giulia,Trieste,2022-06-03
2104,Paride,Stucchi,CMPGNT00M62D408W,1997-05-10,Emilia-Romagna,Parma,2026-05-11
2105,Gianmarco,Zaccardo,CSTLGU19A69H077W,1957-05-27,Veneto,Padova,2026-01-19
2106,Benedetto,Galtarossa,DRSPSL84A57I448E,1993-07-26,Calabria,Catanzaro,2022-08-13
2107,Ivan,Piane,SFRSTN46L03D390M,1960-12-13,Basilicata,Matera,2026-04-05
2108,LISA,Lercari,,1983-05-30,Sardegna,Oristano,2022-06-15
2109,Nicoletta,Draghi,PCTBRR54T09A735A,1972-07-12,Piemonte,Novara,2023-05-10
2110,Beppe,Zichichi,MNCPMN34A59M094V,1956-10-06,Valle d'Aosta,Aosta,2017-08-06
2111,Germana,Buscetta,FRNLDC57P56D858D,1988-02-10,Piemonte,Alessandria,2015-10-04
2112,Olga,Falloppio,SSMDLS17A09B799U,1970-06-22,Molise,Campobasso,2021-10-20
2113,Raffaellino,Cugia,BNDRSN83M04B463E,1989-01-06,Liguria,Savona,2018-03-26
2114,Lina,Bruscantini,MRTNTT25R08I102P,2002-03-06,Trentino-Alto Adige,Bolzano,2024-11-22
2115,Lauretta,Riccati,SCNVTI72S55E370P,1977-11-11,Molise,Campobasso,2026-07-23
2116,Amleto,Zichichi,GDDBNT21L56L626I,1992-03-05,Friuli-Venezia Giulia,Trieste,2019-11-25
2117,Saverio,Gianinazzi,FNTCCL56S13H264U,1962-01-31,Puglia,Lecce,2016-05-30
2118,Marina,Babbo,MRLVRL68R56G942K,2000-12-27,Lazio,Viterbo,2017-01-28
2119,Alessia,Pugliese,GNSGCT80S59L711A,1968-07-17,Umbria,Terni,2025-12-24
2120,Ilaria,Mascheroni,CRPRMN11S25E106Q,1987-04-26,Piemonte,Novara,2024-01-23
2121,Marcello,Mascheroni,BJMMRN86T26G204G,1988-01-27,Campania,Salerno,2025-05-31
2122,Etta,Monteverdi,GNNCSN18A06B286Y,1957-03-04,Lazio,Frosinone,2023-07-02
2123,Bianca,Bompiani,RSTMRL62L49D020U,1990-11-03,Lombardia,Milano,2025-03-04
2124,Annetta,Saraceno,SKLDRN91A41B510P,1994-04-15,Valle d'Aosta,Aosta,2019-01-28
2125,Pierpaolo,Zamorani,PTRLBT39P62I208S,1964-04-18,Trentino-Alto Adige,Bolzano,2019-06-13
2126,Raffaellino,Tamburello,MLPRCT75M70D334N,1961-09-13,Marche,Macerata,2015-08-28
2127,Valeria,Bruno,FNTRLD44L63A338T,1964-03-17,Marche,Macerata,2024-03-28
2128,Girolamo,Montalti,RSSLRT31H11H509N,2002-06-14,Puglia,Bari,2021-10-19
2129,Giancarlo,Segrè,BRLRNT94L09G071L,1977-08-18,Trentino-Alto Adige,Merano,2020-06-26
2130,Pompeo,Fantozzi,RSSBRR14S59G959D,1968-12-07,Friuli-Venezia Giulia,Udine,2024-05-16
2131,Micheletto,Cibin,GRBLDC26A63D994P,1964-08-20,Molise,Isernia,2018-08-16
2132,Carla,Schiaparelli,RRNLNI44B06F687B,1967-10-12,Marche,Pesaro,2026-03-04
2133,Ernesto,Scandone,FOAPMP38D43L195M,1945-03-30,Emilia-Romagna,Rimini,2019-03-11
2134,Luca,Luzi,PRSMRL36L62E682T,1998-06-18,Friuli-Venezia Giulia,Pordenone,2025-07-05
2135,Gioffre,Mancini,CBCLMR95D50H623X,1974-04-30,Trentino-Alto Adige,Merano,2018-02-06
2136,Girolamo,Bonomo,CSSPLA72R59C604D,1947-07-10,Veneto,Padova,2017-03-18
2137,Marcella,Golgi,LNTRBT36D59L494V,1994-03-01,Molise,Campobasso,2019-03-24
2138,Greco,Platini,NTNVNN97S67H040H,1991-07-13,Umbria,Terni,2026-04-17
2139,Imelda,Zamorani,CMBFBZ06R11F394P,1978-05-24,Trentino-Alto Adige,Merano,2026-07-15
2140,Pierpaolo,Ceri,GLTVTI82P59L245K,1963-02-14,Sicilia,Palermo,2015-05-23
2141,Greco,Calgari,CRSBNC01R15B392Z,1954-10-28,Lazio,Viterbo,2025-04-28
2142,AUGUSTO,Dossi,SDRNTA61H10L702O,1996-03-08,Trentino-Alto Adige,Merano,2017-02-05
2143,Serena,Travaglio,FRRVNI80T66E436Q,1997-08-26,Campania,Caserta,2022-10-23
2144,Napoleone,Morandini,CHRDNI04D41A435O,1950-02-01,Veneto,Padova,2019-05-28
2145,Leone,Lettiere,MRNRZO08C64G543M,1953-05-04,Valle d'Aosta,Courmayeur,2017-08-01
2146,Gianfranco,Zito,BBTCLL94H04B468O,1959-02-14,Lombardia,Bergamo,2017-08-25
2147,Melania,Carosone,SCLLND50H17H598S,1949-10-20,Emilia-Romagna,Modena,2017-08-01
2148,Carolina,Pergolesi,MNTRMN43S22L040L,1954-05-18,Valle d'Aosta,Courmayeur,2017-11-26
2149,Sabatino,Accardo,BSRGNI08E63D884A,1975-10-08,Piemonte,Novara,2024-10-25
2150,Amanda,Mancini,GDTVLT41L13C351I,1971-05-06,Molise,Campobasso,2019-04-26
2151,Calcedonio,Bonolis,VNZPLM47A29C189S,2003-05-16,Lazio,Frosinone,2021-10-05
2152,LAUREANO,Falcone,PSTDNI85T05A335K,1953-01-31,Veneto,Verona,2021-05-19
2153,Sole,Grasso,MSTMRN37C09E375Y,1945-10-14,Umbria,Terni,2022-04-29
2154,Giacinto,Canil,MNNFRN84M23G215W,1962-05-17,Lombardia,Pavia,2023-03-24
2155,Pierluigi,Tiepolo,VCLLPN04P66L727P,1964-04-03,Puglia,Bari,2022-09-29
2156,Fernanda,Mazzini,LVRLLN96R31A503P,1965-07-14,Piemonte,Torino,2025-03-05
2157,Eraldo,Bruscantini,RNCVNI08M49B997T,1993-05-31,Liguria,La Spezia,2023-03-23
2158,ANGELO,Marangoni,MTLNNT19D18I553G,1951-09-22,Basilicata,Matera,2018-07-03
2159,Morena,Ottino,DLLDNI71R31C993R,2000-02-09,Emilia-Romagna,Parma,2018-08-19
2160,Piersanti,Pepe,FBRRCT96H64L403T,1950-07-09,Trentino-Alto Adige,Merano,2024-12-08
2161,Marcella,Cuomo,FLZCHR66C20I544Q,1981-12-29,Basilicata,Potenza,2020-02-13
2162,Gianpaolo,Aloisio,NTLCHR42L19B137H,1975-09-20,Sicilia,Palermo,2022-03-01
2163,Giampiero,Fittipaldi,GCMLNA28D09E393E,1945-09-06,Abruzzo,Chieti,2019-12-23
2164,Ruggero,Rossi,CSTSSN54M12M090O,2000-04-11,Valle d'Aosta,Aosta,2023-02-23
2165,Patrizia,Altera,RNLLME99M60G529Z,1978-01-25,Sicilia,Siracusa,2024-06-28
2166,Mattia,Mengolo,BTTDNN35S12C248Z,1978-05-16,Emilia-Romagna,Parma,2021-05-24
2167,Arsenio,BOSSI,GNTRFL71E27F259J,1957-04-12,Toscana,Firenze,2020-08-19
2168,Fausto,GIBILISCO,GGLGRN91C02B374E,1991-02-17,Valle d'Aosta,Aosta,2017-10-01
2169,Adriana,Malatesta,BLDLDN11M63B736N,1954-01-03,Puglia,Lecce,2025-01-28
2170,Ettore,Chiappetta,BRLNCI07M67L470U,1948-10-28,Lombardia,Pavia,2015-04-18
2171,Licia,Porcellato,VRGRML93B67L912R,1998-03-07,Emilia-Romagna,Modena,2015-09-07
2172,Salvi,Taliercio,GLLPRS13R66I963P,1962-07-16,Valle d'Aosta,Aosta,2026-05-27
2173,Cecilia,Fagotto,BNGRLD46S58C421M,1974-10-19,Toscana,Pisa,2016-10-14
2174,Adelasia,Rossetti,SCTSRN18H17L404J,1989-02-21,Sardegna,Sassari,2021-09-25
2175,Azeglio,Errigo,MRCRMN05R26H402K,1995-09-14,Trentino-Alto Adige,Trento,2024-10-04
2176,Massimo,Pavarotti,DNSGNZ91E70F465Z,1983-07-14,Liguria,La Spezia,2020-09-09
2177,Liliana,Comeriato,SPNFLR80D15G157L,1962-12-23,Friuli-Venezia Giulia,Pordenone,2024-01-11
2178,Marissa,Borsellino,CLGCCL10B02B267F,1980-04-25,Sicilia,Siracusa,2024-10-18
2179,Virgilio,Satriani,GGLVLT44T18E473N,1987-08-13,Umbria,Perugia,2015-06-05
2180,Ornella,Benigni,SNTNNS62E23A363P,1974-08-21,Emilia-Romagna,Parma,2015-07-24
2181,Nedda,Gatto,NGGBNC75R20C679M,1986-12-06,Marche,Macerata,2017-10-15
2182,Griselda,Nonis,MRSCML63B06B869C,1993-10-17,Veneto,Padova,2016-07-10
2183,Elmo,Surian,GLNGNT28P55B927K,1969-03-08,Abruzzo,Chieti,2015-01-25
2184,Ettore,Argentero,LXRNZE18B53B876H,1948-10-17,Friuli-Venezia Giulia,Trieste,2020-09-24
2185,Nicola,Michelangeli,PSLFRD24T64A018W,1989-07-31,Friuli-Venezia Giulia,Pordenone,2023-11-10
2186,Greca,Vecellio,FNZGLI37E15L454I,1962-10-28,Trentino-Alto Adige,Trento,2025-05-22
2187,Roberta,Antonetti,TBLGLN63P60G224O,1971-04-03,Liguria,Savona,2017-04-16
